135;580.052;79.6197;94893.1;4497.27
136;579.891;74.2869;94898.4;4497.43
137;579.74;69.3113;94903.4;4497.59
138;579.599;64.6689;94908;4497.73
139;579.468;60.3374;94912.3;4497.86
140;579.346;56.296;94916.4;4497.99
141;579.231;52.5253;94920.1;4498.11
142;579.125;49.0071;94923.7;4498.21
143;579.026;45.7246;94926.9;4498.32
144;578.933;42.6619;94930;4498.41
145;578.846;39.8043;94932.9;4498.5
146;578.766;37.1382;94935.5;4498.58
147;578.691;34.6506;94938;4498.66
148;578.62;32.3296;94940.3;4498.73
149;578.555;30.1641;94942.5;4498.8
150;578.494;28.1436;94944.5;4498.86
