0;100000;50;0;0
1;99982.5;63.4428;3.93552;0.121717
2;99960.3;80.4959;8.929;0.276155
3;99932.1;102.127;15.2645;0.472098
4;99896.4;129.561;23.3021;0.720685
5;99851.1;164.349;33.4983;1.03603
6;99793.7;208.452;46.4314;1.43602
7;99720.9;264.35;62.8337;1.94331
8;99628.6;335.173;83.632;2.58656
9;99511.7;424.865;109.999;3.40203
10;99363.8;538.391;143.416;4.43554
11;99176.5;681.983;185.752;5.74491
12;98939.8;863.441;239.365;7.40304
13;98640.8;1092.49;307.218;9.5016
14;98263.6;1381.19;393.033;12.1557
15;97788.6;1744.44;501.463;15.5092
16;97191.5;2200.4;638.312;19.7416
17;96443;2771.12;810.775;25.0755
18;95507.6;3482.85;1027.72;31.7853
19;94343.4;4366.39;1300.01;40.2065
20;92901.6;5456.88;1640.76;50.7453
21;91127.3;6793.15;2065.69;63.8874
22;88960.6;8415.92;2593.25;80.2035
23;86340.2;10364.8;3244.67;100.35
24;83208.1;12673.1;4043.72;125.063
25;79517.3;15361.5;5016.02;155.135
26;79089.8;14715.1;6057.7;187.352
27;78682.5;14093.9;7055.47;218.21
28;78294.3;13496.9;8011.04;247.764
29;77924.5;12923.4;8926.08;276.064
30;77572;12372.6;9802.18;303.16
31;77236.1;11843.9;10640.9;329.1
32;76915.9;11336.4;11443.7;353.929
33;76610.7;10849.5;12212.1;377.694
34;76319.8;10382.3;12947.4;400.436
35;76042.5;9934.24;13651.1;422.198
36;75778.1;9504.57;14324.3;443.02
37;75526;9092.65;14968.4;462.94
38;75285.7;8697.8;15584.6;481.996
39;75056.5;8319.39;16173.9;500.224
40;74837.9;7956.8;16737.6;517.658
41;74629.5;7609.42;17276.7;534.332
42;74430.7;7276.68;17792.3;550.277
43;74241.2;6958;18285.3;565.525
44;74060.4;6652.83;18756.7;580.104
45;73887.9;6360.63;19207.4;594.043
46;73723.4;6080.9;19638.3;607.37
47;73566.5;5813.14;20050.2;620.11
48;73416.9;5556.85;20444;632.289
49;73274.1;5311.59;20820.4;643.93
50;73137.8;5076.89;21180.2;655.058
51;73007.9;4852.33;21524.1;665.694
52;72883.9;4637.49;21852.8;675.858
53;72765.6;4431.97;22166.9;685.573
54;72652.7;4235.38;22467;694.857
55;72545;4047.34;22753.9;703.729
56;72442.3;3867.51;23028;712.207
57;72344.2;3695.54;23290;720.308
58;72250.6;3531.08;23540.2;728.049
59;72161.3;3373.84;23779.4;735.445
60;72076.1;3223.5;24007.9;742.511
61;71994.8;3079.76;24226.2;749.263
62;71917.2;2942.35;24434.7;755.714
63;71843.1;2810.99;24634;761.876
64;71772.5;2685.42;24824.4;767.764
65;71705;2565.4;25006.2;773.388
66;71640.6;2450.69;25179.9;778.761
67;71579.2;2341.05;25345.9;783.893
68;71520.5;2236.27;25504.4;788.796
69;71464.5;2136.13;25655.8;793.48
70;71411.1;2040.44;25800.5;797.954
71;71360.1;1949;25938.7;802.227
72;71311.4;1861.62;26070.6;806.308
73;71265;1778.13;26196.7;810.207
74;71220.6;1698.35;26317.1;813.931
75;71178.3;1622.13;26432.1;817.488
76;71137.9;1549.31;26541.9;820.885
77;71099.3;1479.73;26646.8;824.129
78;71062.5;1413.26;26747;827.228
79;71027.3;1349.76;26842.7;830.188
80;70993.8;1289.1;26934.1;833.014
81;70961.7;1231.14;27021.4;835.714
82;70931.2;1175.78;27104.8;838.292
83;70902;1122.9;27184.4;840.754
84;70874.1;1072.38;27260.4;843.105
85;70847.5;1024.13;27333;845.351
86;70822.1;978.039;27402.4;847.496
87;70676.6;1051;27472.7;849.671
88;70520.7;1129.1;27548.2;852.007
89;70353.4;1212.64;27629.4;854.517
90;70174.3;1301.96;27716.5;857.213
91;69982.4;1397.37;27810.1;860.106
92;69777.1;1499.24;27910.5;863.211
93;69557.4;1607.91;28018.2;866.542
94;69322.5;1723.75;28133.6;870.113
95;69071.6;1847.1;28257.4;873.94
96;68803.6;1978.35;28390;878.04
97;68517.8;2117.84;28531.9;882.431
98;68213.1;2265.94;28683.9;887.13
99;67888.5;2423;28846.4;892.156
100;67543;2589.36;29020.1;897.528
101;67175.8;2765.32;29205.7;903.268
102;66785.7;2951.18;29403.8;909.395
103;66371.8;3147.2;29615.1;915.931
104;65933.1;3353.6;29840.4;922.899
105;65468.8;3570.56;30080.4;930.321
106;64977.9;3798.19;30335.7;938.219
107;64459.6;4036.55;30607.2;946.616
108;63913.2;4285.63;30895.7;955.536
109;63338;4545.34;31201.7;965.001
110;62733.4;4815.48;31526.1;975.034
111;62099;5095.78;31869.6;985.656
112;61434.5;5385.84;32232.8;996.891
113;60739.6;5685.16;32616.4;1008.76
114;60014.5;5993.11;33021.1;1021.27
115;59259.2;6308.93;33447.5;1034.46
116;58474;6631.74;33895.9;1048.33
117;57659.7;6960.51;34366.9;1062.89
118;56816.9;7294.09;34860.9;1078.17
119;55946.6;7631.2;35378;1094.17
120;55050;7970.43;35918.7;1110.89
121;54128.6;8310.25;36482.8;1128.33
122;53184;8649.04;37070.5;1146.51
123;52218;8985.09;37681.5;1165.41
124;51232.7;9316.6;38315.7;1185.02
125;50230.3;9641.74;38972.6;1205.34
126;49213.3;9958.64;39651.7;1226.34
127;48184.1;10265.4;40352.5;1248.01
128;47145.4;10560.3;41074.1;1270.33
129;46099.8;10841.3;41815.6;1293.27
130;45050.3;11106.9;42576;1316.78
131;43999.5;11355.3;43354.3;1340.85
132;42950.3;11585.1;44149.1;1365.44
133;41905.4;11795;44959.2;1390.49
134;40867.4;11983.6;45783;1415.97
135;39838.9;12150.1;46619.1;1441.83
136;38822.5;12293.6;47466;1468.02
137;37820.2;12413.4;48321.9;1494.49
138;36834.3;12509.1;49185.4;1521.2
139;35866.7;12580.7;50054.6;1548.08
140;34919.1;12627.9;50927.9;1575.09
141;33993.1;12651.1;51803.6;1602.17
142;33090;12650.5;52680.2;1629.28
143;32210.9;12626.9;53555.8;1656.37
144;31356.8;12580.7;54429.1;1683.37
145;30528.4;12513;55298.4;1710.26
146;29726.2;12424.6;56162.2;1736.98
147;28950.6;12316.6;57019.3;1763.48
148;28201.8;12190.3;57868.2;1789.74
149;27479.8;12046.7;58707.8;1815.71
150;26784.6;11887.1;59536.9;1841.35
